Column1;Column2;Column3;Column4;Column5;Column6;Column7
;SlHa1;SlHa2;SlHa3;Ctr1;Ctr2;Ctr3
PITA_19277;8.30758609580454;12.651734519635;7.04114012097443;8.10665400966892;7.82835462199478;27.3263446184717
PITA_43071;12.4613791437068;10.5253925835619;11.6037989193659;11.529463480418;13.0146395590663;10.5484673755195
PITA_43120;4.26917618812178;1.27580516164387;5.29493737097277;4.77391847236059;2.34850638659843;1.24588197348655
PITA_19387;72.8067614785093;99.087534221007;75.1993764920069;67.7355979474559;77.2071474594235;103.740438992314
PITA_38886;5.99992329141439;2.97687871050236;7.71708957258797;4.23347487171599;4.30559504209713;6.64470385859495
PITA_15089;30.3457658777305;39.6562771077635;27.4886110322842;37.2005345110363;35.1297413662016;33.1404604947423
PITA_43425;217.727985594211;239.000833614618;221.824078371178;246.98272549458;194.92603008767;247.349101136197
PITA_26651;9.80756691865814;5.52848903379009;11.0968368306557;7.56621040902433;4.89272163874674;6.06329227096789
PITA_19182;35.8841566082668;48.6932303360743;38.0784857742297;38.7317913795293;39.3374819755238;35.2999892487857
PITA_22837;4.26917618812178;1.27580516164387;1.52088626613048;2.61214406978221;4.59915834042193;1.74423476288117
PITA_24393;38.0764362724375;65.5976487278555;46.809499524238;44.1362273859752;49.0250708202423;66.9453913753441
PITA_06390;2.30766280439015;0.318951290410967;0.73227857258134;1.80147866881532;0.880689894974413;1.24588197348655
PITA_04421;48.6916851726322;40.8257651726038;38.4727896210043;67.0150064799298;56.1684444128125;66.3639797877171
PITA_02148;80.5374318732163;73.5714309881297;78.3538072662034;72.7797382201388;82.0020146653953;107.478084912773
PITA_27922;8.07681981536553;7.33587967945224;8.16772254033033;8.55702367687275;10.2747154413681;10.1331733843573
PITA_17693;21.1151146601699;12.4391003260277;21.2924077258267;20.6269307579354;0;24.5854042768013
PITA_45756;3.34611106636572;2.23265903287677;6.1398741854897;8.10665400966892;13.7974750212658;5.3988218851084
PITA_45207;16.2690227709506;11.2696122611875;21.1797494838911;11.4393895469773;6.84981029424543;1.32894077171899
PITA_40230;11.6536971621703;15.2033448429227;14.9272170564658;12.1599810145034;13.1124939918413;11.9604669454709
PITA_26337;10.1537163393167;6.48534290502299;4.45000055645584;12.6103506817072;15.5588548112146;4.31905750808672
PITA_43098;1094.06293556137;1159.28162354706;1090.02481984781;1154.9279745775;984.317739283069;1242.64268035549
PITA_14486;3.57687734680473;3.50846419452063;5.68924121774734;4.59377060547906;5.08843050429661;2.82399913990285
PITA_38668;7.03837155338996;10.3127583899546;1.85886099193725;5.58458387332748;9.39402554639373;3.73764592045966
PITA_15610;5.65377387075587;7.97378226027417;3.88670934677788;16.3934558862194;7.33908245812011;8.88729141087075
PITA_26936;2.30766280439015;7.44219677625589;2.25316483871182;2.43199620290068;2.73992411769817;6.81082145505982
PITA_15789;8.19220295558504;1.27580516164387;3.49240550000331;0;11.0575509035676;0
PITA_02801;86.7681214450697;150.332374880369;90.577226516215;94.6677040462449;99.4201036993337;95.6837355637673
PITA_12799;1.4999808228536;2.23265903287677;2.98544341129316;3.06251373698604;1.07639876052428;2.15952875404336
PITA_19917;11.3075477415117;7.44219677625589;28.6151934516401;23.5092966280399;9.5897344119436;17.5254064270442
