Column1;SlHa1;SlHa2;SlHa3;Ctr1;Ctr2;Ctr3
PITA_45327;0;0;0;1;0;1
PITA_39797;6;5;1;24;4;5
PITA_20140;0;3;1;2;3;1
PITA_45624;5;7;22;18;14;37
PITA_41868;0;0;0;0;0;0
PITA_49192;105;56;168;136;104;136
PITA_30346;0;0;0;0;0;0
PITA_01798;0;0;0;0;0;0
PITA_32562;11;117;54;16;56;39
PITA_09005;533;529;1276;583;568;628
PITA_35549;0;0;0;0;1;0
PITA_18293;468;702;1138;518;549;670
PITA_10277;0;0;0;0;0;0
PITA_00163;53;41;126;47;67;52
PITA_13433;0;1;1;0;4;1
PITA_39154;1;0;0;1;0;1
PITA_29397;10;25;34;34;30;27
PITA_49032;0;0;0;0;1;0
PITA_23987;47;25;155;45;52;61
PITA_13446;0;0;0;0;1;0
PITA_17477;28;25;25;20;67;30
PITA_05324;0;0;0;0;0;0
PITA_19196;65;69;213;100;83;116
PITA_38864;7;1;7;0;4;0
PITA_12571;117;204;248;174;138;162
PITA_40510;0;0;0;0;0;0
PITA_49516;0;0;0;0;0;0
PITA_26802;168;161;333;194;144;256
PITA_15886;19;34;45;48;23;45
PITA_48204;457;463;657;572;573;846
PITA_00438;0;0;0;1;2;4
PITA_01878;0;0;0;0;0;0
PITA_09047;0;1;1;1;0;2
PITA_48628;4;6;24;10;1;11
PITA_00206;291;290;612;372;323;326
PITA_36251;0;0;0;0;2;0
PITA_23150;0;0;4;3;1;0
PITA_47578;50;78;102;65;54;50
PITA_19156;0;0;0;0;0;0
PITA_40250;87;66;203;114;89;99
PITA_46877;6;4;0;0;2;5
PITA_00023;0;0;0;0;0;0
PITA_18785;228;172;343;232;170;236
PITA_42500;91;66;94;88;60;80
PITA_02567;0;0;0;0;0;0
PITA_10770;0;0;0;0;0;0
PITA_03837;139;123;440;143;160;381
PITA_48343;1;0;8;0;0;0
PITA_36759;773;75;291;222;574;0
PITA_00217;2;4;5;17;8;4
PITA_32316;50;23;74;10;28;46
PITA_47415;147;149;231;218;115;227
PITA_04267;11;12;20;9;17;6
PITA_49454;7;2;24;11;16;13
PITA_12349;6;4;3;0;1;0
PITA_12817;0;0;0;0;0;0
PITA_02418;0;2;5;0;0;0
PITA_00431;6;0;21;0;0;24
PITA_15024;116;152;263;173;137;207
PITA_12595;0;0;0;0;0;0
PITA_21954;161;154;244;92;108;130
PITA_31490;2;3;3;3;0;4
PITA_43832;29;31;28;30;33;63
PITA_45306;23;16;18;7;15;0
PITA_04407;12;63;42;11;20;34
PITA_41770;2;0;1;1;6;0
PITA_13615;0;0;0;0;0;0
PITA_24944;7;30;2;14;18;13
PITA_48791;1;3;7;2;0;1
PITA_02046;0;0;0;0;0;1
PITA_40263;108;116;272;133;77;144
PITA_08989;0;0;0;0;0;0
PITA_22665;83;41;193;79;89;97
PITA_45036;20;16;13;20;15;18
PITA_25496;0;0;0;7;0;0
PITA_46076;0;3;0;0;4;0
PITA_34129;1;0;0;0;0;0
PITA_07503;22;16;57;35;20;30
PITA_17240;1019;1845;2853;1436;1359;2153
PITA_49870;9;3;27;6;6;20
PITA_06728;0;0;0;0;0;0
PITA_02600;194;312;508;309;300;384
PITA_28589;7;3;23;27;5;4
PITA_19077;0;0;0;1;0;0
PITA_37702;2;1;7;2;7;51
PITA_34681;0;0;0;2;0;0
PITA_23120;0;0;0;0;0;0
PITA_16445;12;4;14;9;0;0
PITA_48315;97;173;266;123;126;180
PITA_07135;90;137;265;156;109;125
PITA_36215;1;0;0;0;0;2
PITA_37555;0;0;0;0;0;0
PITA_06913;0;6;3;2;0;0
PITA_07847;29;6;52;23;35;41
PITA_26728;100;64;186;92;52;79
PITA_06956;37;19;62;52;107;53
PITA_24043;99;152;214;140;65;333
PITA_33197;0;0;0;0;0;0
PITA_47225;4;0;3;0;0;1
PITA_07638;0;0;0;0;0;0
PITA_10890;193;76;299;268;141;105
PITA_34804;711;791;1646;1079;1027;925
PITA_21090;141;155;279;228;271;92
PITA_40040;16;2;14;20;2;22
PITA_33120;0;0;16;0;0;0
PITA_48916;107;37;143;198;224;61
PITA_01269;0;0;0;0;0;0
PITA_08372;1;2;3;6;3;2
PITA_47449;0;0;0;0;0;0
PITA_20537;1957;1755;4150;2650;2626;2768
PITA_20456;0;0;0;0;0;0
PITA_22392;14;11;23;6;12;7
PITA_24774;75;40;215;118;52;146
PITA_26833;42;41;157;39;39;94
PITA_20410;8;11;31;23;26;27
PITA_28929;1587;2278;3438;2203;2379;3240
PITA_12900;1693;1857;3404;1939;1429;2156
PITA_26984;17;5;30;16;6;31
PITA_35359;0;0;5;4;0;6
PITA_10587;0;0;0;0;0;3
PITA_51023;0;0;0;0;0;0
PITA_25936;42;52;47;49;40;49
PITA_24648;60;121;128;97;79;78
PITA_31242;79;140;243;166;125;222
PITA_01978;0;0;0;0;0;0
PITA_33167;0;0;0;0;0;0
PITA_00064;30;8;25;9;0;3
PITA_17978;0;0;0;0;0;0
PITA_37591;0;0;0;0;0;0
PITA_36755;6;0;1;1;5;0
PITA_48288;84;78;145;88;45;48
PITA_02079;2132;2067;3563;2514;2091;2516
PITA_18780;0;0;1;3;0;0
PITA_01367;0;0;0;0;0;0
PITA_07017;8;1;10;9;7;5
PITA_42767;0;0;0;0;0;0
PITA_12049;153;91;313;112;136;168
PITA_46963;145;66;194;23;48;22
PITA_44632;0;0;0;0;0;0
PITA_49470;23;5;19;17;13;6
PITA_12207;4;0;4;12;8;4
PITA_04871;0;0;0;0;0;0
PITA_10235;0;12;0;16;21;0
PITA_24953;0;0;0;0;0;0
PITA_50842;82;121;97;131;160;81
PITA_45986;0;7;0;1;2;1
PITA_17555;0;0;0;0;0;0
PITA_25242;108;62;91;184;145;38
PITA_25227;16;4;14;15;4;8
PITA_33351;443;378;1336;559;451;534
PITA_27363;15;38;41;44;71;14
PITA_36538;45;40;110;40;45;98
PITA_05537;0;0;0;0;0;0
PITA_29549;21;3;29;13;44;0
PITA_51604;0;0;0;0;0;0
PITA_25053;0;0;0;0;0;0
PITA_10761;4;0;0;3;0;1
PITA_22157;0;2;0;1;0;0
PITA_11450;2;4;0;1;7;0
PITA_45487;24;28;24;34;23;39
PITA_30826;217;145;466;300;310;325
PITA_43901;6;38;15;0;29;0
PITA_02234;0;0;10;0;2;10
PITA_45558;0;0;0;0;0;0
PITA_00412;37;73;106;27;15;33
PITA_23752;2096;1959;5050;2053;2311;3845
PITA_09163;5;6;50;6;5;0
PITA_08599;16;5;35;17;23;2
PITA_38737;28;5;17;16;13;27
PITA_08055;79;67;257;101;79;115
PITA_26490;0;0;0;0;0;0
PITA_27767;0;0;0;0;0;0
PITA_00069;65;67;159;74;68;124
PITA_06453;0;0;0;0;0;0
PITA_30552;0;0;0;0;0;0
PITA_11343;0;0;1;0;0;0
PITA_40811;36;33;53;91;56;68
PITA_40492;214;240;503;328;276;315
PITA_09365;265;333;650;376;311;442
PITA_41980;2;0;1;5;0;1
PITA_45191;12;20;38;7;12;25
PITA_20308;0;0;0;0;0;0
PITA_45140;0;0;0;0;0;0
PITA_26176;0;0;0;0;0;0
PITA_30093;10;0;6;1;2;0
PITA_03681;747;787;1334;957;920;703
PITA_23145;248;624;554;434;346;534
PITA_44371;0;0;0;0;0;0
PITA_29891;12;5;29;22;11;26
PITA_20804;131;196;290;241;176;300
PITA_22889;92;192;278;46;221;4
PITA_48170;0;0;0;0;0;0
PITA_05958;2836;1658;5959;3391;3045;3891
PITA_16177;62;34;113;105;99;22
PITA_16196;0;0;0;0;0;0
PITA_09853;3;0;1;3;0;4
PITA_33415;0;1;0;0;0;0
PITA_35139;0;0;0;0;0;0
PITA_07226;39;0;0;37;0;0
PITA_13883;134;44;201;95;58;112
PITA_05569;631;714;1668;781;881;1248
PITA_34616;1;0;4;4;2;5
PITA_46919;0;0;0;2;1;0
PITA_37309;22;12;21;51;43;15
PITA_20994;0;0;0;0;0;0
PITA_51634;15;4;30;33;30;2
PITA_24496;0;0;0;0;0;0
PITA_14120;1;0;1;0;0;0
PITA_16952;0;0;0;0;0;0
PITA_40538;0;0;0;0;0;0
PITA_11562;100;105;148;107;94;160
PITA_30448;0;0;0;0;0;0
PITA_48649;48;55;118;71;49;97
PITA_44021;0;0;0;0;0;0
PITA_48037;0;0;0;1;0;0
PITA_22087;0;0;0;0;0;0
PITA_09912;0;0;1;0;1;0
PITA_41153;17;6;20;14;3;6
PITA_23970;33;61;85;41;51;63
PITA_34475;42;44;83;44;40;38
PITA_24392;0;0;0;0;0;0
PITA_47350;19;48;37;31;25;8
PITA_36514;0;0;0;0;0;0
PITA_41774;0;1;0;1;0;1
PITA_50496;4;0;1;1;6;0
PITA_34313;0;2;0;0;0;0
PITA_35636;1;7;4;0;1;2
PITA_38800;8;51;44;0;38;0
PITA_35932;198;306;342;264;253;380
PITA_43006;10;1;0;1;0;13
PITA_07950;0;3;1;0;2;11
PITA_27869;319;314;164;384;385;429
PITA_31614;0;0;0;0;0;0
PITA_28644;218;289;433;128;62;34
PITA_09730;0;0;0;0;0;0
PITA_34588;383;248;644;540;678;403
PITA_35272;0;0;0;0;0;0
PITA_30101;965;1194;2023;1124;1237;1231
PITA_03752;37;34;123;43;72;60
PITA_46602;0;0;0;0;0;1
PITA_00432;881;811;1490;1037;589;713
PITA_08542;13;9;1;6;5;22
PITA_41728;0;1;4;0;0;0
PITA_16117;0;0;0;0;0;0
PITA_14869;240;414;769;336;356;726
PITA_21233;3;0;5;0;1;0
PITA_51182;0;1;2;0;0;4
PITA_23917;5;1;7;1;17;0
PITA_03954;30;38;45;25;33;34
PITA_27353;0;4;0;3;1;0
PITA_46978;0;0;0;1;0;0
PITA_05797;0;0;0;0;0;0
PITA_12588;0;4;3;3;4;2
PITA_12093;0;0;0;0;0;0
PITA_18596;0;0;0;0;0;0
PITA_12313;0;0;0;0;0;0
PITA_24178;13;24;20;22;25;21
PITA_21982;1065;1474;2926;1342;1724;1668
PITA_44678;27;37;53;25;44;33
PITA_07418;5;0;17;7;7;11
PITA_12834;226;256;516;450;526;460
PITA_00790;90;311;618;258;373;206
PITA_47749;33;31;85;41;36;143
PITA_24097;3;0;0;3;1;7
PITA_15604;53;79;162;87;118;127
PITA_18475;0;0;0;0;0;0
PITA_17655;0;3;0;1;0;0
PITA_25088;0;0;0;0;0;0
PITA_34335;8;1;26;16;9;11
PITA_50122;57;180;182;77;178;265
PITA_45626;13;93;0;57;97;80
PITA_47873;0;3;0;0;1;0
PITA_00886;1565;1983;3478;2029;1816;2647
PITA_31565;0;2;8;1;3;0
PITA_18151;0;0;0;0;0;0
PITA_49909;14;24;16;10;9;4
PITA_20010;0;1;0;0;0;0
PITA_45264;0;0;0;2;0;0
PITA_29989;319;576;897;304;568;423
PITA_14554;0;0;0;0;0;0
PITA_00793;16;58;53;53;63;81
PITA_10812;6;4;10;8;1;2
PITA_08582;125;257;360;261;299;270
PITA_36863;489;574;980;601;595;660
PITA_49994;0;0;0;0;0;0
PITA_48335;0;0;0;0;0;0
PITA_39803;2;3;2;2;0;1
PITA_50689;226;84;354;239;145;12
PITA_50485;13;0;3;18;9;0
PITA_37817;50;61;180;68;59;61
PITA_39077;81;104;169;99;82;174
PITA_36692;983;739;1011;1159;730;1123
PITA_22592;0;0;0;0;0;0
PITA_05340;0;0;0;0;0;0
PITA_07338;354;642;1286;607;549;527
PITA_03342;60;6;35;47;33;5
PITA_33386;6;6;6;2;3;10
PITA_37443;2;3;4;6;1;1
PITA_49307;12;14;9;17;6;0
PITA_22331;76;486;449;303;196;374
PITA_23768;0;0;0;0;0;0
PITA_31932;1389;1649;2365;1841;1580;1879
PITA_34618;3;9;6;4;8;10
PITA_40798;138;120;173;177;125;166
PITA_06973;0;0;0;0;0;1
PITA_39268;17;9;50;23;24;22
PITA_51341;45;62;149;58;60;70
PITA_33133;0;0;0;0;0;0
PITA_08150;0;0;0;0;0;1
PITA_17673;17;31;48;6;9;20
PITA_24217;681;459;1337;762;583;1803
PITA_11787;0;0;0;0;0;0
PITA_25365;0;0;10;0;1;0
PITA_51242;60;63;153;72;83;46
PITA_08181;6;13;19;8;6;7
PITA_43429;0;17;28;9;0;0
PITA_43511;0;0;0;0;0;0
PITA_16310;25;26;88;30;11;13
PITA_24080;1;0;0;0;0;0
PITA_44781;0;0;0;0;0;0
PITA_02958;22;12;57;29;14;25
PITA_03698;7;25;45;5;58;4
PITA_31135;0;1;3;0;0;0
PITA_06955;34;14;57;20;41;26
PITA_08208;724;729;1251;1332;1326;1068
PITA_20060;0;4;2;0;1;0
PITA_00097;2;11;5;4;8;1
PITA_50029;90;73;172;105;87;116
PITA_37382;0;0;0;2;0;0
PITA_39784;110;128;214;163;241;107
PITA_49939;0;0;0;0;0;0
PITA_35933;130;102;136;162;141;57
PITA_15452;0;0;2;4;0;2
PITA_09197;82;62;193;98;111;86
PITA_06597;1311;1032;1957;1584;1224;436
PITA_43358;0;0;0;1;0;0
PITA_34217;22;12;67;22;17;38
PITA_39970;0;0;0;0;0;0
PITA_15962;21;37;58;45;35;67
PITA_11297;0;0;0;0;0;0
PITA_02318;42;83;102;67;75;127
PITA_29467;1;8;8;6;3;2
PITA_29725;6;6;6;9;4;9
PITA_34289;66;102;176;93;100;170
PITA_08809;886;367;1151;1369;1845;164
PITA_45365;0;2;6;1;0;1
PITA_22679;5;0;0;4;0;0
PITA_22870;72;113;164;81;156;22
PITA_02399;65;90;117;38;84;44
PITA_48718;224;1193;588;334;783;622
PITA_11948;26;74;143;28;35;44
PITA_00660;0;0;0;2;0;1
PITA_04596;5;5;1;1;6;3
PITA_23135;0;0;0;0;0;0
PITA_13301;1;0;0;2;1;2
PITA_43069;4;10;3;7;6;8
PITA_17386;0;0;0;0;0;0
PITA_38480;0;0;0;0;0;0
PITA_49865;0;0;0;0;0;0
PITA_43259;767;610;1711;862;684;940
PITA_14961;125;47;180;186;202;36
PITA_06778;17;15;43;19;25;25
PITA_03846;398;569;1023;324;431;586
PITA_42240;27;25;57;31;34;19
PITA_32317;0;0;0;0;0;0
PITA_28789;0;0;0;0;0;0
PITA_47309;4;1;0;0;0;0
PITA_41109;0;0;0;0;0;0
PITA_32450;0;0;0;0;0;0
PITA_20865;349;339;525;567;426;454
PITA_12369;0;0;0;0;0;0
PITA_26821;301;326;770;430;304;738
PITA_00637;62;81;226;60;97;163
PITA_34090;0;0;0;0;0;0
PITA_43304;0;0;0;0;1;0
PITA_09378;334;918;895;311;539;481
PITA_19256;23;30;81;13;37;71
PITA_14732;277;218;552;321;300;353
PITA_47203;1034;1090;2261;1189;1332;1277
PITA_19020;19;83;82;55;97;79
PITA_34507;56;229;0;0;61;177
PITA_30844;6;12;29;5;6;19
PITA_49143;0;4;7;1;0;0
PITA_23945;188;248;351;273;261;282
PITA_37176;25;11;23;19;12;51
PITA_33970;25;17;99;38;33;33
PITA_38385;0;0;0;0;0;0
PITA_27082;0;3;6;0;3;0
PITA_44814;554;608;1055;537;702;772
PITA_28296;0;0;0;0;0;0
PITA_40107;0;0;34;0;0;0
PITA_16149;0;0;0;0;0;0
PITA_37599;3;7;11;1;2;1
PITA_21140;0;0;0;2;1;100
PITA_51628;13;51;57;107;87;115
PITA_35998;283;364;489;434;382;476
PITA_21587;0;0;0;0;0;0
PITA_22507;0;0;0;0;0;0
PITA_30284;1;0;4;2;3;0
PITA_01867;2;3;5;1;1;2
PITA_34131;0;0;0;0;0;0
PITA_19495;0;0;0;0;0;0
PITA_04745;2;4;4;5;0;1
PITA_36358;0;0;18;3;3;0
PITA_49852;60;81;159;68;75;88
PITA_16945;0;0;19;10;0;0
PITA_42978;42;16;61;93;27;34
PITA_16882;3;0;38;7;11;3
PITA_08120;0;0;0;0;0;0
PITA_25604;100;90;252;111;73;112
PITA_35247;13;0;19;6;9;0
PITA_09006;700;813;1257;834;777;903
PITA_27867;1;0;2;0;0;0
PITA_47018;0;0;0;1;0;1
PITA_36886;0;0;0;0;0;0
PITA_45454;0;0;0;0;0;0
PITA_10652;10;0;0;0;0;18
PITA_50660;7;0;13;4;3;2
PITA_25298;10;21;0;24;5;6
PITA_01160;462;550;1682;1028;1068;637
PITA_00141;0;0;0;0;0;0
PITA_22378;0;0;0;0;0;0
PITA_22519;0;0;0;0;0;0
PITA_49699;3;0;3;0;0;5
PITA_13769;4;4;18;0;0;3
PITA_38826;0;0;0;0;0;0
PITA_49178;0;5;1;0;0;9
PITA_16505;0;0;0;0;0;0
PITA_39112;0;0;0;0;0;0
PITA_45520;68;32;158;50;51;70
PITA_11017;3073;6239;5189;3628;4694;5178
PITA_40472;0;0;0;0;0;0
PITA_03922;0;1;0;0;0;0
PITA_32086;0;9;8;3;0;1
PITA_27321;3;0;3;6;2;3
PITA_37763;0;22;91;40;3;15
PITA_49271;21;44;38;32;36;44
PITA_36104;538;522;896;664;463;737
PITA_32514;24;29;5;104;27;12
PITA_51393;83;173;262;221;136;209
PITA_28243;0;0;0;0;0;0
PITA_21593;73;38;96;84;71;29
PITA_09660;0;5;0;0;0;3
PITA_42838;164;260;381;165;161;348
PITA_10027;315;282;688;415;322;1300
PITA_03750;13;0;8;0;2;4
PITA_35309;0;0;0;0;0;0
PITA_23474;599;276;936;2742;2187;249
PITA_31032;0;0;0;0;0;0
PITA_49346;249;383;648;304;315;420
PITA_26971;1;0;1;5;0;3
PITA_29064;370;224;696;547;454;629
PITA_30563;165;117;322;200;183;207
PITA_36709;126;151;185;93;141;140
PITA_05909;3;3;3;2;2;10
PITA_22954;0;0;0;0;2;0
PITA_28779;174;213;443;224;207;207
PITA_49899;0;0;0;0;0;0
PITA_13378;29;47;70;45;37;168
PITA_11194;0;0;0;0;0;0
PITA_11305;0;0;0;0;0;0
PITA_14418;11;9;39;19;14;32
PITA_18526;22;14;36;30;15;15
PITA_50706;9;33;14;14;13;3
PITA_00326;41;32;103;54;42;43
PITA_19541;16;18;42;23;25;24
PITA_10640;262;345;585;361;297;558
PITA_06201;238;322;488;341;348;394
PITA_20312;0;0;0;0;0;0
PITA_27996;105;124;170;124;55;86
PITA_14620;80;95;182;102;86;135
PITA_04839;83;71;182;86;56;74
PITA_17418;25;10;33;17;23;8
PITA_20962;2;5;18;13;16;2
PITA_50436;0;0;0;0;0;0
PITA_45678;12;56;81;43;42;137
PITA_19323;1;2;2;0;4;1
PITA_28843;0;0;3;1;0;0
PITA_35502;27;20;51;12;23;14
PITA_36665;70;73;126;71;51;103
PITA_11818;1328;179;403;2247;375;2425
PITA_21463;1;9;4;5;0;5
PITA_06578;1;3;0;14;1;3
PITA_14256;0;1;0;0;0;1
PITA_08636;0;0;0;0;0;0
PITA_27710;0;0;0;0;0;0
PITA_46845;0;0;0;0;0;0
PITA_13362;306;207;721;417;387;451
PITA_47491;1;0;6;2;0;0
PITA_40887;262;647;436;424;441;580
PITA_15219;0;0;0;0;0;0
PITA_08288;0;0;0;0;0;0
PITA_24164;0;0;0;0;0;0
PITA_48501;0;0;0;0;0;0
PITA_19989;0;0;0;0;0;1
PITA_22849;0;0;0;0;0;0
PITA_39368;127;181;342;236;186;321
PITA_45982;24;79;111;72;90;81
PITA_15380;54;42;173;57;75;89
PITA_29965;4;2;6;1;2;0
PITA_48613;2;0;6;2;3;1
PITA_09333;13;12;46;10;14;11
PITA_37209;18;5;40;12;4;11
PITA_28366;72;103;170;105;110;151
PITA_41748;876;1132;2603;1479;1746;1202
PITA_16419;13;21;17;8;14;9
PITA_14385;119;109;281;128;119;172
PITA_35469;22;0;26;14;3;1
PITA_29480;0;3;0;0;0;0
PITA_30989;9;12;21;6;8;50
PITA_11825;0;0;0;0;0;0
PITA_19066;134;51;222;209;243;138
PITA_24290;1;0;6;4;1;0
PITA_23178;0;0;0;0;0;0
PITA_03003;15;37;66;79;37;56
PITA_02797;0;0;0;0;0;0
PITA_47993;0;11;0;0;34;0
PITA_02345;5;3;14;9;21;20
PITA_25660;41;210;277;203;187;127
PITA_20315;59;46;54;31;41;49
PITA_10377;201;130;284;277;133;199
PITA_49001;5;7;6;9;8;12
PITA_11683;175;74;175;259;72;154
PITA_41912;351;364;633;472;400;486
PITA_04716;0;0;3;0;0;0
PITA_08274;20;23;24;28;10;36
PITA_34648;37;48;75;31;22;51
PITA_04207;60;70;105;121;162;63
PITA_16644;49;43;43;35;72;44
PITA_11420;0;4;0;0;10;2
PITA_31224;1;0;1;0;0;0
PITA_05341;2;0;0;0;0;0
PITA_43074;81;92;163;159;161;83
PITA_23574;1289;1409;2319;1733;1444;1948
PITA_32379;779;427;501;212;324;171
PITA_28992;1;0;0;1;0;2
PITA_15371;100;191;139;405;278;927
PITA_30336;1;1;0;1;1;1
PITA_48297;0;0;0;0;0;0
PITA_00629;7;62;13;74;19;9
PITA_24779;1;1;0;0;3;0
PITA_24144;0;0;0;0;0;0
PITA_28889;0;0;0;0;0;0
PITA_26136;162;198;446;138;108;223
PITA_09940;5;1;1;6;42;8
PITA_21295;0;1;2;0;4;1
PITA_22348;0;0;0;10;2;0
PITA_29331;780;596;1512;1026;728;1100
PITA_34644;88;52;200;103;173;80
PITA_20517;0;0;0;0;0;16
PITA_08261;12;15;36;4;19;22
PITA_48056;22;9;33;34;21;26
PITA_06180;20;26;72;34;22;31
PITA_23194;0;0;0;0;0;0
PITA_51192;0;0;0;0;1;0
PITA_03659;417;501;977;476;441;706
PITA_11824;13;17;39;35;21;23
PITA_32632;0;0;0;0;0;0
PITA_39011;443;539;773;576;596;701
PITA_33973;1;0;0;6;1;4
PITA_41444;0;3;0;0;3;0
PITA_06396;131;229;582;190;91;265
PITA_46891;13;16;37;2;17;0
PITA_11483;2;0;3;1;3;3
PITA_03532;51;23;65;53;46;427
PITA_27025;0;0;1;2;0;0
PITA_36334;0;0;0;0;0;0
PITA_40234;0;0;0;6;3;0
PITA_17318;1;0;0;0;2;0
PITA_01522;0;0;2;0;0;0
PITA_29845;141;154;293;144;166;210
PITA_33753;129;138;258;142;94;168
PITA_33436;359;499;620;388;419;497
PITA_20574;32;30;61;34;33;50
PITA_22063;312;406;741;442;310;384
PITA_01252;8;4;15;7;6;24
PITA_29211;141;69;316;160;213;43
PITA_07866;334;239;1083;351;387;522
PITA_02760;4;23;27;13;43;29
PITA_32409;69;164;39;51;55;19
PITA_13770;0;0;0;0;0;0
PITA_32684;101;136;358;149;109;154
PITA_03882;16;0;16;8;0;17
PITA_31920;1;0;0;0;0;0
PITA_47363;0;0;0;0;0;0
PITA_43240;0;0;0;0;0;0
PITA_41306;1056;1782;2608;1494;1583;1576
PITA_43789;0;0;0;3;0;1
PITA_31300;0;0;0;0;0;0
PITA_32232;57;21;77;22;57;46
PITA_30746;21;41;46;23;21;54
PITA_04521;778;1196;2056;793;845;1323
PITA_30067;0;0;0;0;0;0
PITA_43786;13;9;13;10;7;32
PITA_33545;144;165;311;184;134;323
PITA_00331;4;2;2;2;6;3
PITA_07742;8;2;11;12;6;9
PITA_33479;254;427;547;310;291;335
PITA_39624;0;0;0;0;0;0
PITA_28178;0;0;0;0;1;0
PITA_35471;0;0;0;0;0;0
PITA_20342;2411;4467;6064;2880;3263;3408
PITA_23803;0;0;1;0;0;1
PITA_00425;0;0;0;0;1;1
PITA_16651;41;45;68;61;37;78
PITA_05346;0;0;1;0;0;0
PITA_45987;0;0;0;0;0;0
PITA_13672;10;36;46;21;19;21
PITA_03480;180;95;334;152;120;189
PITA_43548;0;0;0;0;0;0
PITA_18693;188;147;336;363;247;458
PITA_03067;3;0;5;7;5;2
PITA_49361;0;5;11;1;5;0
PITA_26831;0;0;170;0;0;0
PITA_36052;36;12;81;188;98;495
PITA_04424;15;1;24;4;5;0
PITA_20413;289;306;601;139;250;152
PITA_46674;77;81;191;94;48;101
PITA_45845;124;100;224;208;124;190
PITA_14628;67;56;82;59;64;86
PITA_31152;0;0;0;0;0;0
PITA_11096;0;2;0;0;0;0
PITA_42350;0;0;0;1;0;0
PITA_29740;5;0;11;0;2;0
PITA_33991;9;24;62;24;25;32
PITA_06659;0;0;0;1;0;0
PITA_10862;51;49;77;63;82;77
PITA_38546;6;9;7;19;10;19
PITA_39853;10;3;21;31;19;1
PITA_14566;4;0;7;4;1;6
PITA_18336;180;297;375;278;213;256
PITA_47697;13;12;18;14;24;21
PITA_49901;0;0;0;0;0;0
PITA_43817;25;41;93;56;30;69
PITA_37089;167;155;247;287;307;314
PITA_08217;18;20;19;7;3;30
PITA_03562;61;76;115;138;123;61
PITA_18320;0;0;0;1;0;0
PITA_20890;0;0;0;0;0;0
PITA_03295;9;0;23;8;5;0
PITA_40202;2;0;14;1;5;10
PITA_46935;13;9;25;15;30;2
PITA_45421;39;0;23;26;189;2
PITA_45331;433;690;975;654;550;839
PITA_24044;1234;1449;2267;1440;996;1356
PITA_21960;0;0;0;2;0;1
PITA_19618;0;0;3;1;0;2
PITA_12658;990;1209;2095;780;890;723
PITA_27787;190;278;603;328;373;364
PITA_19074;0;0;0;0;0;0
PITA_04634;298;589;555;488;520;279
PITA_51727;0;0;0;0;0;0
PITA_33587;14;16;30;28;12;42
PITA_50288;0;0;0;0;0;0
PITA_23100;226;329;458;324;252;395
PITA_22439;0;0;0;0;0;0
PITA_48013;0;0;0;0;0;0
PITA_26342;15;10;15;29;24;19
PITA_32106;1;0;3;5;6;4
PITA_41059;99;80;135;92;113;103
PITA_24176;0;0;0;0;0;0
PITA_23442;0;0;0;0;0;0
PITA_50369;40;10;67;45;23;44
PITA_51267;48;27;32;98;85;0
PITA_15310;15;15;30;20;59;91
PITA_47876;0;0;0;0;0;0
PITA_25114;1713;2368;3323;2184;1690;2097
PITA_17607;979;2553;2448;127;2525;1111
PITA_34678;17;25;116;49;27;44
PITA_50628;415;173;337;503;296;88
PITA_32345;17;19;24;23;23;17
PITA_49386;0;0;2;5;1;1
PITA_31185;176;133;288;188;167;186
PITA_50419;1439;1384;2396;1773;1558;1806
PITA_20139;2;3;0;4;0;1
PITA_15900;0;0;0;0;0;0
PITA_30669;6;3;20;8;0;4
PITA_04679;379;566;914;410;522;632
PITA_33968;557;993;1725;868;901;1031
PITA_29139;196;109;428;142;207;170
PITA_50922;27;39;84;33;31;37
PITA_14786;0;46;0;0;72;63
PITA_38614;0;0;0;0;0;0
PITA_34249;0;1;3;1;1;1
PITA_20014;99;66;158;168;154;114
PITA_00259;2;0;0;6;0;1
PITA_45620;43;116;84;42;74;45
PITA_03315;605;631;1264;797;760;606
PITA_38325;570;402;1140;710;755;471
PITA_44000;42;42;76;80;56;118
PITA_37686;16;22;33;14;11;21
PITA_12899;0;0;0;0;0;0
PITA_25785;5;2;2;1;2;4
PITA_15783;320;85;268;288;263;209
PITA_41466;1378;856;4084;1513;471;174
PITA_17342;13;2;28;13;10;22
PITA_41271;1510;1969;2865;1859;2043;2495
PITA_20834;0;0;0;0;0;0
PITA_49724;0;0;0;0;0;0
PITA_17443;135;115;319;268;341;119
PITA_08083;77;140;225;124;152;77
PITA_08879;0;0;0;0;0;0
PITA_21345;10;2;3;7;6;4
PITA_43443;0;0;0;0;0;0
PITA_18207;44;16;83;104;84;34
PITA_39127;0;0;0;0;0;0
PITA_33012;438;632;728;529;507;803
PITA_29898;13;63;58;22;2;23
PITA_46333;45;106;113;42;85;90
PITA_20755;64;188;174;95;152;156
PITA_04608;104;270;381;460;457;176
PITA_07625;359;342;616;590;392;552
PITA_38568;0;0;0;0;0;0
PITA_14187;0;0;0;0;0;0
PITA_14485;13;0;71;3;2;21
PITA_41676;242;296;706;673;787;1680
PITA_12739;1;0;4;6;0;0
PITA_08113;0;0;0;0;0;0
PITA_41492;0;0;0;0;0;0
PITA_00142;2;2;1;2;3;2
PITA_37783;1;4;1;0;2;0
PITA_29664;1164;2922;4674;2169;1406;2864
PITA_39302;0;0;0;0;0;0
PITA_30801;121;161;189;193;193;223
